date,project,volume
2023-08-23 00:00:00,difx,168698037.90472698
2023-08-24 00:00:00,difx,160460746.60171428
2023-08-25 00:00:00,difx,160845430.72874546
2023-08-26 00:00:00,difx,136879310.16221154
2023-08-27 00:00:00,difx,97637301.18850534
2023-08-28 00:00:00,difx,112902329.97997716
2023-08-29 00:00:00,difx,123417304.44880188
2023-08-30 00:00:00,difx,193893375.43830317
2023-08-31 00:00:00,difx,136627070.44763413
2023-09-01 00:00:00,difx,163651425.66696978
2023-09-02 00:00:00,difx,165205291.33109683
2023-09-03 00:00:00,difx,113523835.01010574
2023-09-04 00:00:00,difx,132979835.34171364
2023-09-05 00:00:00,difx,140744575.91567296
2023-09-06 00:00:00,difx,124291410.15207888
2023-09-07 00:00:00,difx,144917168.02438822
2023-09-08 00:00:00,difx,148994659.14650595
2023-09-09 00:00:00,difx,135335274.14470574
2023-09-10 00:00:00,difx,108326712.32056902
2023-09-11 00:00:00,difx,126623549.52159937
2023-09-12 00:00:00,difx,174453817.18614104
2023-09-13 00:00:00,difx,177272738.30976894
2023-09-14 00:00:00,difx,153750990.650056
2023-09-15 00:00:00,difx,139975264.09975967
2023-09-16 00:00:00,difx,138761590.6419168
2023-09-17 00:00:00,difx,121992505.35009351
2023-09-18 00:00:00,difx,132350496.26815896
2023-09-19 00:00:00,difx,151841065.67429557
2023-09-20 00:00:00,difx,185926871.67091885
2023-09-21 00:00:00,difx,154041575.4879761
2023-09-22 00:00:00,difx,140012299.8702617
2023-09-23 00:00:00,difx,122393550.55822702
2023-09-24 00:00:00,difx,106767065.13944992
2023-09-25 00:00:00,difx,132702536.4925502
2023-09-26 00:00:00,difx,134563249.4947904
2023-09-27 00:00:00,difx,123518133.36123158
2023-09-28 00:00:00,difx,141058747.9183018
2023-09-29 00:00:00,difx,172478560.6136791
2023-09-30 00:00:00,difx,142347305.62849793
2023-10-01 00:00:00,difx,118609092.74761644
2023-10-02 00:00:00,difx,160597097.23128977
2023-10-03 00:00:00,difx,193167411.62178704
2023-10-04 00:00:00,difx,153397844.36951423
2023-10-05 00:00:00,difx,149765951.7893923
2023-10-06 00:00:00,difx,147856975.40182555
2023-10-07 00:00:00,difx,153387184.79445264
2023-10-08 00:00:00,difx,131261197.0303176
2023-10-09 00:00:00,difx,142257740.2362711
2023-10-10 00:00:00,difx,147479641.63279223
2023-10-11 00:00:00,difx,145910524.91265666
2023-10-12 00:00:00,difx,145918862.9488358
2023-10-13 00:00:00,difx,130371861.92339107
2023-10-14 00:00:00,difx,141059880.2222469
2023-10-15 00:00:00,difx,106565349.93138364
2023-10-16 00:00:00,difx,147464960.88453192
2023-10-17 00:00:00,difx,161734562.08146828
2023-10-18 00:00:00,difx,159557761.3809699
2023-10-19 00:00:00,difx,139677393.40862548
2023-10-20 00:00:00,difx,169307680.5556376
2023-10-21 00:00:00,difx,170741071.3473316
2023-10-22 00:00:00,difx,176505623.98531502
2023-10-23 00:00:00,difx,192228647.44608995
2023-10-24 00:00:00,difx,350637395.4174182
2023-10-25 00:00:00,difx,316754998.84785366
2023-10-26 00:00:00,difx,268539887.7644026
2023-10-27 00:00:00,difx,219185984.1491652
2023-10-28 00:00:00,difx,187597474.01462612
2023-10-29 00:00:00,difx,166309725.8970292
2023-10-30 00:00:00,difx,190553980.40375125
2023-10-31 00:00:00,difx,210496128.90579256
2023-11-01 00:00:00,difx,190504565.13916865
2023-11-02 00:00:00,difx,256388028.4891206
2023-11-03 00:00:00,difx,222574010.25826377
2023-11-04 00:00:00,difx,202244131.39537063
2023-11-05 00:00:00,difx,164772050.27303812
2023-11-06 00:00:00,difx,222694285.99192792
2023-11-07 00:00:00,difx,212611837.9218285
2023-11-08 00:00:00,difx,195062371.03822133
2023-11-09 00:00:00,difx,233465743.5014889
2023-11-10 00:00:00,difx,334947829.85878587
2023-11-11 00:00:00,difx,263406882.13020164
2023-11-12 00:00:00,difx,200059940.1621916
2023-11-13 00:00:00,difx,195479592.2283636
2023-11-14 00:00:00,difx,233004077.3496752
2023-11-15 00:00:00,difx,263130012.7307869
2023-11-16 00:00:00,difx,296202481.87264174
2023-11-17 00:00:00,difx,317910788.6083094
2023-11-18 00:00:00,difx,243069665.57581133
2023-11-19 00:00:00,difx,185524910.5632773
2023-11-20 00:00:00,difx,217836173.98941764
2023-11-21 00:00:00,difx,248226299.3260477
2023-11-22 00:00:00,difx,280182079.5158757
2023-11-23 00:00:00,difx,228481075.6188069
2023-11-24 00:00:00,difx,191195052.47080123
2023-11-25 00:00:00,difx,246520187.25969404
2023-11-26 00:00:00,difx,157567457.75176644
2023-11-27 00:00:00,difx,201151896.363958
2023-11-28 00:00:00,difx,221895742.80579463
2023-11-29 00:00:00,difx,233514710.45929
2023-11-30 00:00:00,difx,204500967.41218165
2023-12-01 00:00:00,difx,199459031.411771
2023-12-02 00:00:00,difx,193902255.4630796
2023-12-03 00:00:00,difx,215848390.9297293
2023-12-04 00:00:00,difx,245500731.41972083
2023-12-05 00:00:00,difx,297975262.9365524
2023-12-06 00:00:00,difx,369039467.0880328
2023-12-07 00:00:00,difx,284114439.96254045
2023-12-08 00:00:00,difx,249201512.9371694
2023-12-09 00:00:00,difx,242942295.5541301
2023-12-10 00:00:00,difx,193559966.4137422
2023-12-11 00:00:00,difx,233955389.61328068
2023-12-12 00:00:00,difx,298317527.8076827
2023-12-13 00:00:00,difx,272129626.6518057
2023-12-14 00:00:00,difx,245056196.1572028
2023-12-15 00:00:00,difx,251615376.921328
2023-12-16 00:00:00,difx,217250052.4883483
2023-12-17 00:00:00,difx,203801979.3526089
2023-12-18 00:00:00,difx,236703894.59959173
2023-12-19 00:00:00,difx,261050183.9923455
2023-12-20 00:00:00,difx,242393066.18134168
2023-12-21 00:00:00,difx,272888493.14254725
2023-12-22 00:00:00,difx,277704833.26265806
2023-12-23 00:00:00,difx,229603797.22891152
2023-12-24 00:00:00,difx,191144800.92971176
2023-12-25 00:00:00,difx,378805783.0131922
2023-12-26 00:00:00,difx,248731938.36597848
2023-12-27 00:00:00,difx,232598419.95750144
2023-12-28 00:00:00,difx,290907818.310163
2023-12-29 00:00:00,difx,275043988.42602783
2023-12-30 00:00:00,difx,241792020.50371745
2023-12-31 00:00:00,difx,206632870.9315849
2024-01-01 00:00:00,difx,214026965.54999667
2024-01-02 00:00:00,difx,342079810.73768646
2024-01-03 00:00:00,difx,274433934.3452106
2024-01-04 00:00:00,difx,368785189.70774287
2024-01-05 00:00:00,difx,327345565.87602633
2023-01-07 00:00:00,digifinex,332476330.6451575
2023-01-08 00:00:00,digifinex,203633717.26193056
2023-01-09 00:00:00,digifinex,530390864.2948077
2023-01-10 00:00:00,digifinex,651053752.8494319
2023-01-11 00:00:00,digifinex,472323120.46696514
2023-01-12 00:00:00,digifinex,631847237.3526907
2023-01-13 00:00:00,digifinex,766018187.3166559
2023-01-14 00:00:00,digifinex,1278469686.7227936
2023-01-15 00:00:00,digifinex,1026217015.5931544
2023-01-16 00:00:00,digifinex,877501647.221709
2023-01-17 00:00:00,digifinex,708834050.2289467
2023-01-18 00:00:00,digifinex,665918482.8777483
2023-01-19 00:00:00,digifinex,905243241.9062264
2023-01-20 00:00:00,digifinex,492234827.1900028
2023-01-21 00:00:00,digifinex,874548147.0652952
2023-01-22 00:00:00,digifinex,863551896.3149819
2023-01-23 00:00:00,digifinex,873685984.8597255
2023-01-24 00:00:00,digifinex,808603889.731988
2023-01-25 00:00:00,digifinex,770346167.5117435
2023-01-26 00:00:00,digifinex,906153285.5173664
2023-01-27 00:00:00,digifinex,817130544.4373695
2023-01-28 00:00:00,digifinex,727109568.9914261
2023-01-29 00:00:00,digifinex,550332556.2093141
2023-01-30 00:00:00,digifinex,656887341.9964794
2023-01-31 00:00:00,digifinex,790293199.6072947
2023-02-01 00:00:00,digifinex,636921182.8987503
2023-02-02 00:00:00,digifinex,870418208.8613573
2023-02-03 00:00:00,digifinex,8796645898.418623
2023-02-04 00:00:00,digifinex,656874744.6075987
2023-02-05 00:00:00,digifinex,501877999.2876763
2023-02-06 00:00:00,digifinex,682390578.806335
2023-02-07 00:00:00,digifinex,527253406.6796466
2023-02-08 00:00:00,digifinex,865997782.2456521
2023-02-09 00:00:00,digifinex,0.0
2023-02-10 00:00:00,digifinex,1084630199.994
2023-02-11 00:00:00,digifinex,715997318.9282066
2023-02-12 00:00:00,digifinex,480272386.01767695
2023-02-13 00:00:00,digifinex,631644521.1082662
2023-02-14 00:00:00,digifinex,591461451.2707018
2023-02-15 00:00:00,digifinex,668172129.7525902
2023-02-16 00:00:00,digifinex,850978091.0204057
2023-02-17 00:00:00,digifinex,1022045571.3599336
2023-02-18 00:00:00,digifinex,804705502.3319827
2023-02-19 00:00:00,digifinex,561240009.6623005
2023-02-20 00:00:00,digifinex,836273342.1948524
2023-02-21 00:00:00,digifinex,852320673.5259879
2023-02-22 00:00:00,digifinex,852400375.7937037
2023-02-23 00:00:00,digifinex,733079863.7673179
2023-02-24 00:00:00,digifinex,656655697.8454449
2023-02-25 00:00:00,digifinex,657132719.8856561
2023-02-26 00:00:00,digifinex,532149080.8323955
2023-02-27 00:00:00,digifinex,474641603.6625158
2023-02-28 00:00:00,digifinex,592436250.2101177
2023-03-01 00:00:00,digifinex,571679650.7477177
2023-03-02 00:00:00,digifinex,537684795.0567235
2023-03-03 00:00:00,digifinex,744079477.1102227
2023-03-04 00:00:00,digifinex,452642005.2128769
2023-03-05 00:00:00,digifinex,406319361.72069126
2023-03-06 00:00:00,digifinex,378757429.4061437
2023-03-07 00:00:00,digifinex,414481615.1580076
2023-03-08 00:00:00,digifinex,546278274.4402345
2023-03-09 00:00:00,digifinex,504614582.2891949
2023-03-10 00:00:00,digifinex,845975265.7185979
2023-03-11 00:00:00,digifinex,2982828069.4829087
2023-03-12 00:00:00,digifinex,2008214212.6271863
2023-03-13 00:00:00,digifinex,1635011546.5208251
2023-03-14 00:00:00,digifinex,1324001835.1782012
2023-03-15 00:00:00,digifinex,1371427733.3383486
2023-03-16 00:00:00,digifinex,1017472512.249823
2023-03-17 00:00:00,digifinex,774465923.3025085
2023-03-18 00:00:00,digifinex,1033964133.4996986
2023-03-19 00:00:00,digifinex,715405376.978495
2023-03-20 00:00:00,digifinex,857246573.8864335
2023-03-21 00:00:00,digifinex,729493438.6794262
2023-03-22 00:00:00,digifinex,721780889.0665917
2023-03-23 00:00:00,digifinex,788904301.7205635
2023-03-24 00:00:00,digifinex,702348413.9993125
2023-03-25 00:00:00,digifinex,513312764.2298589
2023-03-26 00:00:00,digifinex,324643552.4300771
2023-03-27 00:00:00,digifinex,323808567.2428935
2023-03-28 00:00:00,digifinex,537434819.099491
2023-03-29 00:00:00,digifinex,492538104.1384447
2023-03-30 00:00:00,digifinex,580893044.5569078
2023-03-31 00:00:00,digifinex,0.0
2023-04-01 00:00:00,digifinex,427885476.2110394
2023-04-02 00:00:00,digifinex,283290443.6377215
2023-04-03 00:00:00,digifinex,400671830.5817111
2023-04-04 00:00:00,digifinex,605075222.0704954
2023-04-05 00:00:00,digifinex,466027754.9261223
2023-04-06 00:00:00,digifinex,426217263.824808
2023-04-07 00:00:00,digifinex,383337783.1564163
2023-04-08 00:00:00,digifinex,409241253.6772941
2023-04-09 00:00:00,digifinex,551672281.2680873
2023-04-10 00:00:00,digifinex,366256336.3917514
2023-04-11 00:00:00,digifinex,493777788.8735153
2023-04-12 00:00:00,digifinex,536758823.936037
2023-04-13 00:00:00,digifinex,628415895.9081349
2023-04-14 00:00:00,digifinex,837246420.0870997
2023-04-15 00:00:00,digifinex,671308780.960895
2023-04-16 00:00:00,digifinex,424320097.5685163
2023-04-17 00:00:00,digifinex,572334051.6963956
2023-04-18 00:00:00,digifinex,557180911.5365546
2023-04-19 00:00:00,digifinex,845746715.2983677
2023-04-20 00:00:00,digifinex,756074737.9946288
2023-04-21 00:00:00,digifinex,511267497.9032013
2023-04-22 00:00:00,digifinex,410004922.994861
2023-04-23 00:00:00,digifinex,249012320.3067582
2023-04-24 00:00:00,digifinex,296840663.2578107
2023-04-25 00:00:00,digifinex,304880000.6395442
2023-04-26 00:00:00,digifinex,335271975.05653465
2023-04-27 00:00:00,digifinex,741840147.1748683
2023-04-28 00:00:00,digifinex,381962797.4140681
2023-04-29 00:00:00,digifinex,257640584.02979517
2023-04-30 00:00:00,digifinex,167517017.4770319
2023-05-01 00:00:00,digifinex,350981120.07024705
2023-05-02 00:00:00,digifinex,269179353.0540529
2023-05-03 00:00:00,digifinex,226516930.31447923
2023-05-04 00:00:00,digifinex,294145607.62637764
2023-05-05 00:00:00,digifinex,211766360.20854452
2023-05-06 00:00:00,digifinex,399939380.670328
2023-05-07 00:00:00,digifinex,294177566.3580565
2023-05-08 00:00:00,digifinex,374859897.646332
2023-05-09 00:00:00,digifinex,410073519.3562493
2023-05-10 00:00:00,digifinex,268219848.6870764
2023-05-11 00:00:00,digifinex,551457109.1508092
2023-05-12 00:00:00,digifinex,536578234.9292647
2023-05-13 00:00:00,digifinex,371061738.6153589
2023-05-14 00:00:00,digifinex,202357524.58402583
2023-05-15 00:00:00,digifinex,318240232.179379
2023-05-16 00:00:00,digifinex,315542859.7577883
2023-05-17 00:00:00,digifinex,315909376.80231744
2023-05-18 00:00:00,digifinex,377638787.2214596
2023-05-19 00:00:00,digifinex,319460310.83367866
2023-05-20 00:00:00,digifinex,215191671.6321441
2023-05-21 00:00:00,digifinex,156528410.46941128
2023-05-22 00:00:00,digifinex,239522445.93199223
2023-05-23 00:00:00,digifinex,330498383.5991197
2023-05-24 00:00:00,digifinex,303121487.8931133
2023-05-25 00:00:00,digifinex,415159027.01514816
2023-05-26 00:00:00,digifinex,259789098.78507343
2023-05-27 00:00:00,digifinex,257319701.7276456
2023-05-28 00:00:00,digifinex,209550626.4662352
2023-05-29 00:00:00,digifinex,456578780.3553668
2023-05-30 00:00:00,digifinex,299901856.118322
2023-05-31 00:00:00,digifinex,474541455.3911479
2023-06-01 00:00:00,digifinex,390465733.8245879
2023-06-02 00:00:00,digifinex,345635864.7303739
2023-06-03 00:00:00,digifinex,300654904.6693792
2023-06-04 00:00:00,digifinex,232545316.9295598
2023-06-05 00:00:00,digifinex,328723642.93248314
2023-06-06 00:00:00,digifinex,765510233.7230328
2023-06-07 00:00:00,digifinex,839287480.7856255
2023-06-08 00:00:00,digifinex,605335183.013915
2023-06-09 00:00:00,digifinex,454358925.7310671
2023-06-10 00:00:00,digifinex,1354148641.1618798
2023-06-11 00:00:00,digifinex,795331371.5245907
2023-06-12 00:00:00,digifinex,611820601.6289389
2023-06-13 00:00:00,digifinex,648421544.5263208
2023-06-14 00:00:00,digifinex,723865345.1494938
2023-06-15 00:00:00,digifinex,1244782019.3717897
2023-06-16 00:00:00,digifinex,671122665.4675179
2023-06-17 00:00:00,digifinex,923464680.7601286
2023-06-18 00:00:00,digifinex,334863854.2777631
2023-06-19 00:00:00,digifinex,387040734.5806944
2023-06-20 00:00:00,digifinex,814458029.9836146
2023-06-21 00:00:00,digifinex,1623458845.8572724
2023-06-22 00:00:00,digifinex,2004489890.4719996
2023-06-23 00:00:00,digifinex,985874427.6897644
2023-06-24 00:00:00,digifinex,1549576124.5882738
2023-06-25 00:00:00,digifinex,919689450.2527232
2023-06-26 00:00:00,digifinex,971922747.1655468
2023-06-27 00:00:00,digifinex,1104903463.170808
2023-06-28 00:00:00,digifinex,1222620651.5325203
2023-06-29 00:00:00,digifinex,843161041.7305049
2023-06-30 00:00:00,digifinex,0.0
2023-07-01 00:00:00,digifinex,2237346605.904652
2023-07-02 00:00:00,digifinex,711324300.8584367
2023-07-03 00:00:00,digifinex,1118340687.652429
2023-07-04 00:00:00,digifinex,1078198753.3041563
2023-07-05 00:00:00,digifinex,722700120.8471273
2023-07-06 00:00:00,digifinex,1037058493.5795186
2023-07-07 00:00:00,digifinex,1343393274.968921
2023-07-08 00:00:00,digifinex,614536984.2094328
2023-07-09 00:00:00,digifinex,410700401.872056
2023-07-10 00:00:00,digifinex,554110648.8982335
2023-07-11 00:00:00,digifinex,878281911.0995071
2023-07-12 00:00:00,digifinex,696183065.3710766
2023-07-13 00:00:00,digifinex,886862154.072899
2023-07-14 00:00:00,digifinex,3003671746.497362
2023-07-15 00:00:00,digifinex,1777496101.0378976
2023-07-16 00:00:00,digifinex,681479077.2581306
2023-07-17 00:00:00,digifinex,609867050.1156486
2023-07-18 00:00:00,digifinex,998202357.0434036
2023-07-19 00:00:00,digifinex,680377509.8274242
2023-07-20 00:00:00,digifinex,590711419.5067201
2023-07-21 00:00:00,digifinex,865703354.0230684
2023-07-22 00:00:00,digifinex,541956074.1323147
2023-07-23 00:00:00,digifinex,528885492.09244215
2023-07-24 00:00:00,digifinex,563912721.2022667
2023-07-25 00:00:00,digifinex,881589968.7622073
2023-07-26 00:00:00,digifinex,569073185.6768429
2023-07-27 00:00:00,digifinex,744844007.2951398
2023-07-28 00:00:00,digifinex,515183848.3247817
2023-07-29 00:00:00,digifinex,478989639.9981855
2023-07-30 00:00:00,digifinex,319145132.20980406
2023-07-31 00:00:00,digifinex,657238212.4367985
2023-08-01 00:00:00,digifinex,832912341.3484963
2023-08-02 00:00:00,digifinex,1125678792.8267608
2023-08-03 00:00:00,digifinex,818023444.850871
2023-08-04 00:00:00,digifinex,713094646.9552454
2023-08-05 00:00:00,digifinex,709542931.0709407
2023-08-06 00:00:00,digifinex,431886983.2198664
2023-08-07 00:00:00,digifinex,541722102.7838699
2023-08-08 00:00:00,digifinex,869663472.2120926
2023-08-09 00:00:00,digifinex,1158088494.1318357
2023-08-10 00:00:00,digifinex,800414588.1994958
2023-08-11 00:00:00,digifinex,691162596.9066082
2023-08-12 00:00:00,digifinex,529056166.04982
2023-08-13 00:00:00,digifinex,324694684.40775543
2023-08-14 00:00:00,digifinex,720428972.5393337
2023-08-15 00:00:00,digifinex,767984262.1021664
2023-08-16 00:00:00,digifinex,1089537006.9764097
2023-08-17 00:00:00,digifinex,1357784883.0464458
2023-08-18 00:00:00,digifinex,31822710575.251183
2023-08-19 00:00:00,digifinex,1259138942.1256466
2023-08-20 00:00:00,digifinex,652705322.5850443
2023-08-21 00:00:00,digifinex,644461016.86678
2023-08-22 00:00:00,digifinex,747005240.0823724
2023-08-23 00:00:00,digifinex,1159821447.4271665
2023-08-24 00:00:00,digifinex,1021970071.0909808
2023-08-25 00:00:00,digifinex,750431431.6343281
2023-08-26 00:00:00,digifinex,628643456.0263023
2023-08-27 00:00:00,digifinex,267404105.49530017
2023-08-28 00:00:00,digifinex,443466464.3399207
2023-08-29 00:00:00,digifinex,687458593.3888736
2023-08-30 00:00:00,digifinex,2028926581.3838077
2023-08-31 00:00:00,digifinex,738919428.2860016
2023-09-01 00:00:00,digifinex,1371197609.5855377
2023-09-02 00:00:00,digifinex,954872779.2907356
2023-09-03 00:00:00,digifinex,451333419.03343225
2023-09-04 00:00:00,digifinex,543926170.4468404
2023-09-05 00:00:00,digifinex,683012647.652031
2023-09-06 00:00:00,digifinex,607140479.211114
2023-09-07 00:00:00,digifinex,848045625.751761
2023-09-08 00:00:00,digifinex,883169209.9204396
2023-09-09 00:00:00,digifinex,600415392.8439887
2023-09-10 00:00:00,digifinex,409406217.74967015
2023-09-11 00:00:00,digifinex,699454714.215611
2023-09-12 00:00:00,digifinex,1580192523.5183723
2023-09-13 00:00:00,digifinex,968457576.6150804
2023-09-14 00:00:00,digifinex,811595727.1755419
2023-09-15 00:00:00,digifinex,776054234.5632714
2023-09-16 00:00:00,digifinex,641990059.7760605
2023-09-17 00:00:00,digifinex,344279591.9919742
2023-09-18 00:00:00,digifinex,469907913.1170069
2023-09-19 00:00:00,digifinex,827251038.5397729
2023-09-20 00:00:00,digifinex,765152295.8946092
2023-09-21 00:00:00,digifinex,760837178.480272
2023-09-22 00:00:00,digifinex,796618217.6866018
2023-09-23 00:00:00,digifinex,400008702.9053428
2023-09-24 00:00:00,digifinex,256960401.6593299
2023-09-25 00:00:00,digifinex,608058882.1431978
2023-09-26 00:00:00,digifinex,507479785.2506633
2023-09-27 00:00:00,digifinex,482791628.3471479
2023-09-28 00:00:00,digifinex,1053555944.750745
2023-09-29 00:00:00,digifinex,1277644341.8918746
2023-09-30 00:00:00,digifinex,686743163.6852432
2023-10-01 00:00:00,digifinex,487183263.9372693
2023-10-02 00:00:00,digifinex,1089803567.5483685
2023-10-03 00:00:00,digifinex,1168552368.2146027
2023-10-04 00:00:00,digifinex,887167129.1708467
2023-10-05 00:00:00,digifinex,678016193.3444839
2023-10-06 00:00:00,digifinex,786922625.4471693
2023-10-07 00:00:00,digifinex,806577149.4536285
2023-10-08 00:00:00,digifinex,384106891.9907176
2023-10-09 00:00:00,digifinex,482608828.76359206
2023-10-10 00:00:00,digifinex,960018320.8137082
2023-10-11 00:00:00,digifinex,760990794.6841775
2023-10-12 00:00:00,digifinex,739044104.9372277
2023-10-13 00:00:00,digifinex,673077020.9814152
2023-10-14 00:00:00,digifinex,5356903240.058136
2023-10-15 00:00:00,digifinex,259370344.9615518
2023-10-16 00:00:00,digifinex,635639032.5941261
2023-10-17 00:00:00,digifinex,1288336223.349146
2023-10-18 00:00:00,digifinex,635330549.810754
2023-10-19 00:00:00,digifinex,520889933.0156184
2023-10-20 00:00:00,digifinex,812358278.2059875
2023-10-21 00:00:00,digifinex,730616798.6552255
2023-10-22 00:00:00,digifinex,772751941.1504521
2023-10-23 00:00:00,digifinex,847673399.9998399
2023-10-24 00:00:00,digifinex,1913505041.4501803
2023-10-25 00:00:00,digifinex,1149121283.1982448
2023-10-26 00:00:00,digifinex,1485625815.5154054
2023-10-27 00:00:00,digifinex,1108806372.4742622
2023-10-28 00:00:00,digifinex,981057674.9642192
2023-10-29 00:00:00,digifinex,576672014.5410852
2023-10-30 00:00:00,digifinex,875889650.5399268
2023-10-31 00:00:00,digifinex,1063323543.7300304
2023-11-01 00:00:00,digifinex,906023709.5427712
2023-11-02 00:00:00,digifinex,1581644426.2791996
2023-11-03 00:00:00,digifinex,975321030.423736
2023-11-04 00:00:00,digifinex,765411458.19474
2023-11-05 00:00:00,digifinex,601318446.4059517
2023-11-06 00:00:00,digifinex,749305724.9622022
2023-11-07 00:00:00,digifinex,731297860.537463
2023-11-08 00:00:00,digifinex,930505295.1292264
2023-11-09 00:00:00,digifinex,1109768184.1296935
2023-11-10 00:00:00,digifinex,2245974929.031363
2023-11-11 00:00:00,digifinex,1198023423.171487
2023-11-12 00:00:00,digifinex,831545021.3462971
2023-11-13 00:00:00,digifinex,802237903.4193299
2023-11-14 00:00:00,digifinex,1141843086.213033
2023-11-15 00:00:00,digifinex,1484071465.906016
2023-11-16 00:00:00,digifinex,1504351307.504212
2023-11-17 00:00:00,digifinex,1409375260.3888533
2023-11-18 00:00:00,digifinex,0.0
2023-11-19 00:00:00,digifinex,596910712.0364354
2023-11-20 00:00:00,digifinex,681951905.7085743
2023-11-21 00:00:00,digifinex,998099203.658924
2023-11-22 00:00:00,digifinex,1378300584.5957804
2023-11-23 00:00:00,digifinex,979161781.5951008
2023-11-24 00:00:00,digifinex,696163673.3887999
2023-11-25 00:00:00,digifinex,1329401173.3610945
2023-11-26 00:00:00,digifinex,473081844.2889542
2023-11-27 00:00:00,digifinex,943186504.046412
2023-11-28 00:00:00,digifinex,972611706.769714
2023-11-29 00:00:00,digifinex,956325498.5246624
2023-11-30 00:00:00,digifinex,839315064.4071517
2023-12-01 00:00:00,digifinex,771517453.6993389
2023-12-02 00:00:00,digifinex,781908467.1158373
2023-12-03 00:00:00,digifinex,865165608.7365669
2023-12-04 00:00:00,digifinex,1259055962.6835876
2023-12-05 00:00:00,digifinex,1531416111.2468736
2023-12-06 00:00:00,digifinex,1751706160.9128892
2023-12-07 00:00:00,digifinex,1308802087.507077
2023-12-08 00:00:00,digifinex,1521655630.455773
2023-12-09 00:00:00,digifinex,1335234989.6158395
2023-12-10 00:00:00,digifinex,892677098.6012831
2023-12-11 00:00:00,digifinex,1492761130.6671996
2023-12-12 00:00:00,digifinex,1530597401.875751
2023-12-13 00:00:00,digifinex,1193936024.3012545
2023-12-14 00:00:00,digifinex,1161539867.01644
2023-12-15 00:00:00,digifinex,1313623614.281166
2023-12-16 00:00:00,digifinex,193540162673.065
2023-12-17 00:00:00,digifinex,766895338.6958375
2023-12-18 00:00:00,digifinex,966010532.8954087
2023-12-19 00:00:00,digifinex,1389830832.3175192
2023-12-20 00:00:00,digifinex,1251825986.4802916
2023-12-21 00:00:00,digifinex,1753558779.6889603
2023-12-22 00:00:00,digifinex,2358102078.845821
2023-12-23 00:00:00,digifinex,1656708182.9872022
2023-12-24 00:00:00,digifinex,1292585162.5166728
2023-12-25 00:00:00,digifinex,1514694354.9331696
2023-12-26 00:00:00,digifinex,1909651700.8680663
2023-12-27 00:00:00,digifinex,2172187374.3181853
2023-12-28 00:00:00,digifinex,2770174059.918152
2023-12-29 00:00:00,digifinex,2239342351.4465
2023-12-30 00:00:00,digifinex,1718599138.5577707
2023-12-31 00:00:00,digifinex,1076063223.092278
2024-01-01 00:00:00,digifinex,375416646.1170698
2024-01-02 00:00:00,digifinex,1838495910.401121
2024-01-03 00:00:00,digifinex,3263259477.8543653
2024-01-04 00:00:00,digifinex,3528961645.239068
2024-01-05 00:00:00,digifinex,1807405414.74284
2023-01-07 00:00:00,fameex,121917513.52015288
2023-01-08 00:00:00,fameex,69374049.51833639
2023-01-09 00:00:00,fameex,142715605.64191097
2023-01-10 00:00:00,fameex,180660826.3267925
2023-01-11 00:00:00,fameex,155594711.8751026
2023-01-12 00:00:00,fameex,208677725.5190735
2023-01-13 00:00:00,fameex,277855136.51809305
2023-01-14 00:00:00,fameex,348558776.3182051
2023-01-15 00:00:00,fameex,244568050.23780683
2023-01-16 00:00:00,fameex,209352304.62235844
2023-01-17 00:00:00,fameex,205812068.37486947
2023-01-18 00:00:00,fameex,225404342.2332379
2023-01-19 00:00:00,fameex,281162696.0600653
2023-01-20 00:00:00,fameex,196547526.4698991
2023-01-21 00:00:00,fameex,282491083.89572746
2023-01-22 00:00:00,fameex,281165381.73793226
2023-01-23 00:00:00,fameex,232258835.9108309
2023-01-24 00:00:00,fameex,260387033.59136304
2023-01-25 00:00:00,fameex,255785861.10845825
2023-01-26 00:00:00,fameex,307004964.29440874
2023-01-27 00:00:00,fameex,249803730.4820352
2023-01-28 00:00:00,fameex,221269682.62150908
2023-01-29 00:00:00,fameex,167957998.81214866
2023-01-30 00:00:00,fameex,269162317.6930652
2023-01-31 00:00:00,fameex,266427209.3138395
2023-02-01 00:00:00,fameex,229222854.49636972
2023-02-02 00:00:00,fameex,309404981.2000149
2023-02-03 00:00:00,fameex,307965876.4625862
2023-02-04 00:00:00,fameex,266904949.8458453
2023-02-05 00:00:00,fameex,167624348.4073082
2023-02-06 00:00:00,fameex,220374654.63019925
2023-02-07 00:00:00,fameex,227363364.7685636
2023-02-08 00:00:00,fameex,281058411.7276671
2023-02-09 00:00:00,fameex,293041641.2707621
2023-02-10 00:00:00,fameex,319207535.6068298
2023-02-11 00:00:00,fameex,230351762.1015097
2023-02-12 00:00:00,fameex,141099462.16364676
2023-02-13 00:00:00,fameex,209151774.75834483
2023-02-14 00:00:00,fameex,235041416.7798572
2023-02-15 00:00:00,fameex,300189924.9427939
2023-02-16 00:00:00,fameex,357851969.1849237
2023-02-17 00:00:00,fameex,413182042.4835688
2023-02-18 00:00:00,fameex,380309870.1527025
2023-02-19 00:00:00,fameex,196787559.5309112
2023-02-20 00:00:00,fameex,314422722.4607148
2023-02-21 00:00:00,fameex,321759953.5439033
2023-02-22 00:00:00,fameex,344463583.758801
2023-02-23 00:00:00,fameex,301829380.573576
2023-02-24 00:00:00,fameex,314459200.7183234
2023-02-25 00:00:00,fameex,269741538.0492832
